price_open,price_high,price_low,price_close,volume_traded,trades_count,time_close,time_open,time_period_start,time_period_end,market_cap
382.0,383.7,379.08,380.65,1450.6656834599994,1054,2014-12-02T03:59:18.0000000Z,2014-12-02T00:00:11.0000000Z,2014-12-02T00:00:00.000000Z,2014-12-02T04:00:00.0000000Z,5134462366.868772
380.49,383.0,379.83,382.18,730.9941926199999,712,2014-12-02T07:59:45.0000000Z,2014-12-02T04:00:44.0000000Z,2014-12-02T04:00:00.000000Z,2014-12-02T08:00:00.0000000Z,5155100032.4968
382.2,387.99,382.0,383.16,2317.1139573699993,1279,2014-12-02T11:59:59.0000000Z,2014-12-02T08:00:00.0000000Z,2014-12-02T08:00:00.000000Z,2014-12-02T12:00:00.0000000Z,5168318929.435016
383.1,385.5,382.81,385.14,1900.8055573800002,741,2014-12-02T15:59:39.0000000Z,2014-12-02T12:02:19.0000000Z,2014-12-02T12:02:00.000000Z,2014-12-02T16:00:00.0000000Z,5195026496.718347
385.14,386.85,383.0,383.32,2933.32178696,1691,2014-12-02T19:59:32.0000000Z,2014-12-02T16:00:22.0000000Z,2014-12-02T16:00:00.000000Z,2014-12-02T20:00:00.0000000Z,5170477116.690233
384.03,385.99,382.22,384.5,1859.8878505999999,1085,2014-12-02T23:59:23.0000000Z,2014-12-02T20:00:01.0000000Z,2014-12-02T20:00:00.000000Z,2014-12-03T00:00:00.0000000Z,5186393747.697472
384.67,385.99,383.42,385.2,1509.8722854400003,511,2014-12-03T03:57:43.0000000Z,2014-12-03T00:00:06.0000000Z,2014-12-03T00:00:00.000000Z,2014-12-03T03:58:00.0000000Z,5319161913.506307
385.58,386.3,377.51,377.99,2898.5749059799996,908,2014-12-03T07:59:53.0000000Z,2014-12-03T04:00:30.0000000Z,2014-12-03T04:00:00.000000Z,2014-12-03T08:00:00.0000000Z,5219600238.022453
377.7,380.88,375.0,376.04,3520.9847643699995,1325,2014-12-03T11:57:50.0000000Z,2014-12-03T08:00:02.0000000Z,2014-12-03T08:00:00.000000Z,2014-12-03T11:58:00.0000000Z,5192673016.497694
376.1,382.6,376.02,381.19,2338.9290477600002,1426,2014-12-03T15:59:49.0000000Z,2014-12-03T12:00:36.0000000Z,2014-12-03T12:00:00.000000Z,2014-12-03T16:00:00.0000000Z,5263788498.98616
381.0,381.5,378.5,379.42,1630.735067419999,664,2014-12-03T19:59:49.0000000Z,2014-12-03T16:01:03.0000000Z,2014-12-03T16:01:00.000000Z,2014-12-03T20:00:00.0000000Z,5239346867.14061
379.31,379.44,372.64,376.0,2425.1146501099993,1687,2014-12-03T23:58:13.0000000Z,2014-12-03T20:00:22.0000000Z,2014-12-03T20:00:00.000000Z,2014-12-03T23:59:00.0000000Z,5192120663.235647
376.24,378.47,375.1,377.58,943.1579382599997,466,2014-12-04T03:54:36.0000000Z,2014-12-04T00:00:06.0000000Z,2014-12-04T00:00:00.000000Z,2014-12-04T03:55:00.0000000Z,5208172842.472728
377.69,380.33,377.37,377.83,943.7371575500005,674,2014-12-04T07:59:15.0000000Z,2014-12-04T04:04:04.0000000Z,2014-12-04T04:04:00.000000Z,2014-12-04T08:00:00.0000000Z,5211621232.775757
377.38,378.34,367.8,367.99,3332.4841987999994,1488,2014-12-04T11:59:59.0000000Z,2014-12-04T08:00:38.0000000Z,2014-12-04T08:00:00.000000Z,2014-12-04T12:00:00.0000000Z,5075892590.448484
368.0,375.07,367.8,369.61,4442.46426926,2018,2014-12-04T15:59:58.0000000Z,2014-12-04T12:00:00.0000000Z,2014-12-04T12:00:00.000000Z,2014-12-04T16:00:00.0000000Z,5098238159.612121
369.61,374.29,369.54,373.4,1479.6973623800004,1036,2014-12-04T19:59:21.0000000Z,2014-12-04T16:00:12.0000000Z,2014-12-04T16:00:00.000000Z,2014-12-04T20:00:00.0000000Z,5150515756.60606
373.6,374.65,368.41,370.99,2100.7402718000003,870,2014-12-04T23:54:19.0000000Z,2014-12-04T20:04:27.0000000Z,2014-12-04T20:04:00.000000Z,2014-12-04T23:55:00.0000000Z,5117273274.0848465
370.74,371.0,366.1,370.78,2898.70216969,1374,2014-12-05T03:59:13.0000000Z,2014-12-05T00:01:49.0000000Z,2014-12-05T00:01:00.000000Z,2014-12-05T04:00:00.0000000Z,5114376626.230303
370.99,372.39,367.0,370.2,2314.4280636099998,1007,2014-12-05T07:58:12.0000000Z,2014-12-05T04:01:08.0000000Z,2014-12-05T04:01:00.000000Z,2014-12-05T07:59:00.0000000Z,5106376360.727272
370.51,377.0,370.3,374.16,3291.2248249099994,1501,2014-12-05T11:59:38.0000000Z,2014-12-05T08:00:41.0000000Z,2014-12-05T08:00:00.000000Z,2014-12-05T12:00:00.0000000Z,5160998863.127273
374.07,376.6,373.11,376.32,2737.3163712800006,970,2014-12-05T15:59:41.0000000Z,2014-12-05T12:00:00.0000000Z,2014-12-05T12:00:00.000000Z,2014-12-05T16:00:00.0000000Z,5190792955.345454
376.19,379.98,374.16,379.07,2547.3739486300005,807,2014-12-05T19:59:50.0000000Z,2014-12-05T16:02:14.0000000Z,2014-12-05T16:02:00.000000Z,2014-12-05T20:00:00.0000000Z,5228725248.678786
379.4,382.51,377.27,378.18,3991.4475038999985,1560,2014-12-05T23:58:56.0000000Z,2014-12-05T20:00:07.0000000Z,2014-12-05T20:00:00.000000Z,2014-12-05T23:59:00.0000000Z,5216448979.2
378.3,381.0,375.05,375.15,2610.9885403500016,924,2014-12-06T03:56:54.0000000Z,2014-12-06T00:00:06.0000000Z,2014-12-06T00:00:00.000000Z,2014-12-06T03:57:00.0000000Z,5119952933.540381
375.05,375.87,370.11,374.51,3346.373966200002,797,2014-12-06T07:59:40.0000000Z,2014-12-06T04:00:37.0000000Z,2014-12-06T04:00:00.000000Z,2014-12-06T08:00:00.0000000Z,5111218374.357479
374.51,377.0,374.01,375.23,754.7164060500003,751,2014-12-06T11:50:13.0000000Z,2014-12-06T08:00:29.0000000Z,2014-12-06T08:00:00.000000Z,2014-12-06T11:51:00.0000000Z,5121044753.438246
376.09,381.19,375.45,377.29,1299.43915008,495,2014-12-06T15:56:01.0000000Z,2014-12-06T12:01:41.0000000Z,2014-12-06T12:01:00.000000Z,2014-12-06T15:57:00.0000000Z,5149159115.808211
378.32,378.67,375.27,378.02,862.1113927999996,462,2014-12-06T19:59:23.0000000Z,2014-12-06T16:01:46.0000000Z,2014-12-06T16:01:00.000000Z,2014-12-06T20:00:00.0000000Z,5159121972.37621
377.91,377.91,376.07,376.69,221.44836828999993,241,2014-12-06T23:54:06.0000000Z,2014-12-06T20:01:18.0000000Z,2014-12-06T20:01:00.000000Z,2014-12-06T23:55:00.0000000Z,5140970466.574241
376.59,379.8,373.01,376.36,1484.8556460900002,569,2014-12-07T03:57:58.0000000Z,2014-12-07T00:00:06.0000000Z,2014-12-07T00:00:00.000000Z,2014-12-07T03:58:00.0000000Z,5107338646.760864
376.05,379.36,375.92,377.6,1010.3719011899999,808,2014-12-07T07:59:10.0000000Z,2014-12-07T04:00:49.0000000Z,2014-12-07T04:00:00.000000Z,2014-12-07T08:00:00.0000000Z,5124165886.430285
377.45,379.37,377.35,377.95,296.01960236,210,2014-12-07T11:56:55.0000000Z,2014-12-07T08:02:32.0000000Z,2014-12-07T08:02:00.000000Z,2014-12-07T11:57:00.0000000Z,5128915510.530525
377.9,379.27,377.35,377.85,653.32598168,410,2014-12-07T15:53:39.0000000Z,2014-12-07T12:00:03.0000000Z,2014-12-07T12:00:00.000000Z,2014-12-07T15:54:00.0000000Z,5127558475.073314
377.77,377.77,376.21,376.86,558.5004638899997,404,2014-12-07T19:59:43.0000000Z,2014-12-07T16:00:52.0000000Z,2014-12-07T16:00:00.000000Z,2014-12-07T20:00:00.0000000Z,5114123824.046921
376.49,377.0,376.02,376.02,908.1993847700002,368,2014-12-07T23:59:24.0000000Z,2014-12-07T20:00:45.0000000Z,2014-12-07T20:00:00.000000Z,2014-12-08T00:00:00.0000000Z,5102724726.2063465
376.29,378.34,375.5,375.82,1244.2377338199992,747,2014-12-08T03:59:30.0000000Z,2014-12-08T00:00:07.0000000Z,2014-12-08T00:00:00.000000Z,2014-12-08T04:00:00.0000000Z,5288936120.917576
375.83,377.34,371.15,371.4,3644.8561108800004,1063,2014-12-08T07:59:58.0000000Z,2014-12-08T04:00:09.0000000Z,2014-12-08T04:00:00.000000Z,2014-12-08T08:00:00.0000000Z,5226733210.869
371.38,372.19,362.25,366.33,6576.718354430003,2202,2014-12-08T11:56:19.0000000Z,2014-12-08T08:00:20.0000000Z,2014-12-08T08:00:00.000000Z,2014-12-08T11:57:00.0000000Z,5155382814.048575
366.08,369.9,364.0,367.59,2074.21453639,1262,2014-12-08T15:59:59.0000000Z,2014-12-08T12:01:15.0000000Z,2014-12-08T12:01:00.000000Z,2014-12-08T16:00:00.0000000Z,5173114865.329391
367.69,368.6,365.6,365.9,1884.8162955700002,693,2014-12-08T19:55:12.0000000Z,2014-12-08T16:00:12.0000000Z,2014-12-08T16:00:00.000000Z,2014-12-08T19:56:00.0000000Z,5149331399.722582
365.88,368.27,362.11,362.11,3020.21304593,1316,2014-12-08T23:59:51.0000000Z,2014-12-08T20:00:47.0000000Z,2014-12-08T20:00:00.000000Z,2014-12-09T00:00:00.0000000Z,5095994515.314415
362.1,363.91,356.1,358.2,4586.996701880001,2419,2014-12-09T03:59:18.0000000Z,2014-12-09T00:00:00.0000000Z,2014-12-09T00:00:00.000000Z,2014-12-09T04:00:00.0000000Z,5000592572.914655
358.33,358.86,345.0,349.27,11589.296081619997,4313,2014-12-09T07:59:43.0000000Z,2014-12-09T04:00:17.0000000Z,2014-12-09T04:00:00.000000Z,2014-12-09T08:00:00.0000000Z,4875926767.006985
348.51,351.86,345.0,349.16,3076.379587119999,2140,2014-12-09T11:59:26.0000000Z,2014-12-09T08:00:20.0000000Z,2014-12-09T08:00:00.000000Z,2014-12-09T12:00:00.0000000Z,4874391129.980125
350.16,353.89,343.0,347.08,8595.792132129998,4041,2014-12-09T15:59:59.0000000Z,2014-12-09T12:00:30.0000000Z,2014-12-09T12:00:00.000000Z,2014-12-09T16:00:00.0000000Z,4845353629.8358965
347.79,355.6,347.11,353.34,5216.537051909998,2956,2014-12-09T19:59:56.0000000Z,2014-12-09T16:00:05.0000000Z,2014-12-09T16:00:00.000000Z,2014-12-09T20:00:00.0000000Z,4932745337.000737
353.34,354.15,348.48,351.99,2754.3405743800004,1848,2014-12-09T23:59:49.0000000Z,2014-12-09T20:00:10.0000000Z,2014-12-09T20:00:00.000000Z,2014-12-10T00:00:00.0000000Z,4913898882.580205
352.0,352.5,347.23,348.45,1840.86084715,1415,2014-12-10T03:58:35.0000000Z,2014-12-10T00:00:02.0000000Z,2014-12-10T00:00:00.000000Z,2014-12-10T03:59:00.0000000Z,4815583603.612426
348.68,351.49,346.0,348.87,1891.3767272199998,1341,2014-12-10T07:53:25.0000000Z,2014-12-10T04:00:02.0000000Z,2014-12-10T04:00:00.000000Z,2014-12-10T07:54:00.0000000Z,4821388009.161335
348.88,350.66,346.22,349.04,1232.7138652799993,895,2014-12-10T11:58:18.0000000Z,2014-12-10T08:00:13.0000000Z,2014-12-10T08:00:00.000000Z,2014-12-10T11:59:00.0000000Z,4823737411.407322
349.09,351.38,348.5,350.59,1588.5108927099993,874,2014-12-10T15:59:23.0000000Z,2014-12-10T12:00:08.0000000Z,2014-12-10T12:00:00.000000Z,2014-12-10T16:00:00.0000000Z,4845158431.885437
350.5,351.2,346.3,348.14,2951.301487410001,2124,2014-12-10T19:59:31.0000000Z,2014-12-10T16:00:10.0000000Z,2014-12-10T16:00:00.000000Z,2014-12-10T20:00:00.0000000Z,4811299399.516803
348.19,351.0,345.0,345.08,2828.32675653,1505,2014-12-10T23:59:59.0000000Z,2014-12-10T20:02:06.0000000Z,2014-12-10T20:02:00.000000Z,2014-12-11T00:00:00.0000000Z,4769010159.08904
345.12,345.71,335.7,341.0,8036.605108240003,3106,2014-12-11T03:59:55.0000000Z,2014-12-11T00:00:01.0000000Z,2014-12-11T00:00:00.000000Z,2014-12-11T04:00:00.0000000Z,4554034396.59924
341.0,362.99,340.04,360.0,13445.210851879992,5008,2014-12-11T07:59:04.0000000Z,2014-12-11T04:00:00.0000000Z,2014-12-11T04:00:00.000000Z,2014-12-11T08:00:00.0000000Z,4807778248.60917
359.98,360.57,353.6,354.18,2654.6816334600003,1453,2014-12-11T11:59:46.0000000Z,2014-12-11T08:00:36.0000000Z,2014-12-11T08:00:00.000000Z,2014-12-11T12:00:00.0000000Z,4730052500.256655
354.49,358.82,352.02,356.95,2666.2002848599996,1120,2014-12-11T15:59:45.0000000Z,2014-12-11T12:00:18.0000000Z,2014-12-11T12:00:00.000000Z,2014-12-11T16:00:00.0000000Z,4767045682.891787
356.95,358.0,353.53,355.94,1466.4106391199991,797,2014-12-11T19:59:57.0000000Z,2014-12-11T16:00:09.0000000Z,2014-12-11T16:00:00.000000Z,2014-12-11T20:00:00.0000000Z,4753557193.916522
355.5,355.89,345.21,348.53,6487.778876950001,2451,2014-12-11T23:59:53.0000000Z,2014-12-11T20:00:34.0000000Z,2014-12-11T20:00:00.000000Z,2014-12-12T00:00:00.0000000Z,4654597091.632649
348.06,351.9,346.12,348.53,1717.5634331499996,927,2014-12-12T03:57:26.0000000Z,2014-12-12T00:00:03.0000000Z,2014-12-12T00:00:00.000000Z,2014-12-12T03:58:00.0000000Z,4716356030.921654
348.79,351.79,346.11,351.09,1780.3621839399993,823,2014-12-12T07:59:48.0000000Z,2014-12-12T04:00:13.0000000Z,2014-12-12T04:00:00.000000Z,2014-12-12T08:00:00.0000000Z,4750998304.009076
351.0,353.5,350.0,351.05,1812.1464253099996,777,2014-12-12T11:59:25.0000000Z,2014-12-12T08:00:07.0000000Z,2014-12-12T08:00:00.000000Z,2014-12-12T12:00:00.0000000Z,4750457018.492085
351.06,352.5,349.37,352.12,2349.2963052100004,809,2014-12-12T15:59:57.0000000Z,2014-12-12T12:00:37.0000000Z,2014-12-12T12:00:00.000000Z,2014-12-12T16:00:00.0000000Z,4764936406.071593
352.11,354.9,351.34,353.09,2745.0939469799996,825,2014-12-12T19:58:56.0000000Z,2014-12-12T16:00:00.0000000Z,2014-12-12T16:00:00.000000Z,2014-12-12T19:59:00.0000000Z,4778062579.858625
353.12,354.44,352.28,352.29,1342.648759739999,441,2014-12-12T23:59:41.0000000Z,2014-12-12T20:00:12.0000000Z,2014-12-12T20:00:00.000000Z,2014-12-13T00:00:00.0000000Z,4767236869.518806
352.49,352.49,345.42,346.76,3302.3335479899993,1316,2014-12-13T03:59:38.0000000Z,2014-12-13T00:00:02.0000000Z,2014-12-13T00:00:00.000000Z,2014-12-13T04:00:00.0000000Z,4784315626.584374
346.6,348.58,345.03,348.21,1279.5427341000004,950,2014-12-13T07:59:53.0000000Z,2014-12-13T04:02:31.0000000Z,2014-12-13T04:02:00.000000Z,2014-12-13T08:00:00.0000000Z,4804321560.540273
348.21,348.38,344.11,344.8,1955.1524117900003,1071,2014-12-13T11:57:48.0000000Z,2014-12-13T08:00:26.0000000Z,2014-12-13T08:00:00.000000Z,2014-12-13T11:58:00.0000000Z,4757273122.754333
345.1,349.21,345.1,347.17,1417.6711802200005,691,2014-12-13T15:59:37.0000000Z,2014-12-13T12:02:25.0000000Z,2014-12-13T12:02:00.000000Z,2014-12-13T16:00:00.0000000Z,4789972476.875353
347.26,349.17,345.81,347.41,1986.2954328399996,826,2014-12-13T19:59:54.0000000Z,2014-12-13T16:00:01.0000000Z,2014-12-13T16:00:00.000000Z,2014-12-13T20:00:00.0000000Z,4793283803.874949
347.4,347.87,346.21,346.56,209.79548974,210,2014-12-13T23:59:33.0000000Z,2014-12-13T20:00:09.0000000Z,2014-12-13T20:00:00.000000Z,2014-12-14T00:00:00.0000000Z,4781556187.418043
346.56,347.47,345.04,346.98,559.0520537299999,421,2014-12-14T03:59:59.0000000Z,2014-12-14T00:00:05.0000000Z,2014-12-14T00:00:00.000000Z,2014-12-14T04:00:00.0000000Z,4654888235.223618
346.97,348.67,346.03,347.64,505.6436066800002,319,2014-12-14T07:58:48.0000000Z,2014-12-14T04:00:38.0000000Z,2014-12-14T04:00:00.000000Z,2014-12-14T07:59:00.0000000Z,4663742423.462845
347.88,347.88,346.61,347.67,358.64636275000004,173,2014-12-14T11:58:46.0000000Z,2014-12-14T08:06:41.0000000Z,2014-12-14T08:06:00.000000Z,2014-12-14T11:59:00.0000000Z,4664144886.564629
347.65,348.6,347.02,348.0,939.2747361799998,584,2014-12-14T15:58:58.0000000Z,2014-12-14T12:03:31.0000000Z,2014-12-14T12:03:00.000000Z,2014-12-14T15:59:00.0000000Z,4668571980.684242
348.13,353.58,347.57,352.99,2765.5230501400024,1330,2014-12-14T19:59:56.0000000Z,2014-12-14T16:02:04.0000000Z,2014-12-14T16:02:00.000000Z,2014-12-14T20:00:00.0000000Z,4735515009.947502
352.93,358.0,352.12,353.65,4081.50846596,2564,2014-12-14T23:58:39.0000000Z,2014-12-14T20:00:00.0000000Z,2014-12-14T20:00:00.000000Z,2014-12-14T23:59:00.0000000Z,4744369198.1867285
353.7,354.6,348.95,350.69,2998.9620088400015,1006,2014-12-15T03:59:55.0000000Z,2014-12-15T00:00:38.0000000Z,2014-12-15T00:00:00.000000Z,2014-12-15T04:00:00.0000000Z,4855495031.323353
350.69,353.0,350.0,350.15,995.4903730399998,569,2014-12-15T07:59:30.0000000Z,2014-12-15T04:02:15.0000000Z,2014-12-15T04:02:00.000000Z,2014-12-15T08:00:00.0000000Z,4848018435.706386
350.04,350.8,348.02,349.01,1507.2023119199996,684,2014-12-15T11:59:56.0000000Z,2014-12-15T08:00:00.0000000Z,2014-12-15T08:00:00.000000Z,2014-12-15T12:00:00.0000000Z,4832234511.626118
349.0,349.2,347.01,348.82,1649.156320420001,951,2014-12-15T15:59:52.0000000Z,2014-12-15T12:00:11.0000000Z,2014-12-15T12:00:00.000000Z,2014-12-15T16:00:00.0000000Z,4829603857.6127405
348.76,349.67,347.99,348.0,866.3606001400001,523,2014-12-15T19:59:05.0000000Z,2014-12-15T16:01:02.0000000Z,2014-12-15T16:01:00.000000Z,2014-12-15T20:00:00.0000000Z,4818250508.712899
347.99,348.3,345.45,346.01,3188.36861627,1152,2014-12-15T23:59:55.0000000Z,2014-12-15T20:00:08.0000000Z,2014-12-15T20:00:00.000000Z,2014-12-16T00:00:00.0000000Z,4790697869.3096285
346.34,346.93,336.11,339.28,7721.332530019999,2491,2014-12-16T03:59:16.0000000Z,2014-12-16T00:02:23.0000000Z,2014-12-16T00:02:00.000000Z,2014-12-16T04:00:00.0000000Z,4697517335.0463
339.28,340.0,336.0,338.0,3282.2237318700013,1712,2014-12-16T07:59:50.0000000Z,2014-12-16T04:00:19.0000000Z,2014-12-16T04:00:00.000000Z,2014-12-16T08:00:00.0000000Z,4679795034.324596
338.0,338.03,330.0,333.49,7717.9837740900075,4024,2014-12-16T11:59:15.0000000Z,2014-12-16T08:00:11.0000000Z,2014-12-16T08:00:00.000000Z,2014-12-16T12:00:00.0000000Z,4617351615.375474
333.13,336.95,333.07,334.49,3932.6588682799998,1682,2014-12-16T15:59:27.0000000Z,2014-12-16T12:00:15.0000000Z,2014-12-16T12:00:00.000000Z,2014-12-16T16:00:00.0000000Z,4631197162.814304
334.48,336.49,328.0,329.18,3610.9210734399994,1647,2014-12-16T19:59:45.0000000Z,2014-12-16T16:00:05.0000000Z,2014-12-16T16:00:00.000000Z,2014-12-16T20:00:00.0000000Z,4557677305.914116
329.18,331.0,325.1,325.1,4928.828908029997,2218,2014-12-16T23:59:49.0000000Z,2014-12-16T20:00:01.0000000Z,2014-12-16T20:00:00.000000Z,2014-12-17T00:00:00.0000000Z,4501187472.363688
325.13,335.0,323.21,330.51,7133.068036329997,2030,2014-12-17T03:59:39.0000000Z,2014-12-17T00:00:17.0000000Z,2014-12-17T00:00:00.000000Z,2014-12-17T04:00:00.0000000Z,4599709236.868347
330.72,331.95,326.43,328.45,1083.48862919,745,2014-12-17T07:59:36.0000000Z,2014-12-17T04:00:27.0000000Z,2014-12-17T04:00:00.000000Z,2014-12-17T08:00:00.0000000Z,4571040207.1023855
328.43,329.42,316.1,319.0,11368.621485270003,2907,2014-12-17T11:59:53.0000000Z,2014-12-17T08:00:01.0000000Z,2014-12-17T08:00:00.000000Z,2014-12-17T12:00:00.0000000Z,4439524512.302208
318.99,320.9,316.0,319.81,6982.990372910001,2756,2014-12-17T15:59:58.0000000Z,2014-12-17T12:00:08.0000000Z,2014-12-17T12:00:00.000000Z,2014-12-17T16:00:00.0000000Z,4450797286.142221
319.76,320.05,314.21,317.7,6700.265040469997,2525,2014-12-17T19:59:50.0000000Z,2014-12-17T16:00:07.0000000Z,2014-12-17T16:00:00.000000Z,2014-12-17T20:00:00.0000000Z,4421432406.139221
317.77,322.95,317.52,318.86,4239.059061540001,1732,2014-12-17T23:59:57.0000000Z,2014-12-17T20:00:11.0000000Z,2014-12-17T20:00:00.000000Z,2014-12-18T00:00:00.0000000Z,4437576131.638502
319.5,325.0,315.0,317.11,4772.255408579999,2463,2014-12-18T03:59:51.0000000Z,2014-12-18T00:01:03.0000000Z,2014-12-18T00:01:00.000000Z,2014-12-18T04:00:00.0000000Z,4413221373.342175
317.7,317.77,302.32,302.65,16331.444154899997,4863,2014-12-18T07:59:36.0000000Z,2014-12-18T04:00:04.0000000Z,2014-12-18T04:00:00.000000Z,2014-12-18T08:00:00.0000000Z,4211981484.790794
302.66,324.2,302.6,313.69,9777.205261019999,3353,2014-12-18T11:59:37.0000000Z,2014-12-18T08:00:27.0000000Z,2014-12-18T08:00:00.000000Z,2014-12-18T12:00:00.0000000Z,4365625217.1287775
313.68,314.1,307.2,310.01,6571.7302295599975,1777,2014-12-18T15:59:22.0000000Z,2014-12-18T12:00:04.0000000Z,2014-12-18T12:00:00.000000Z,2014-12-18T16:00:00.0000000Z,4314410639.682782
310.0,319.88,308.1,313.46,7983.883202660003,2816,2014-12-18T19:59:58.0000000Z,2014-12-18T16:00:10.0000000Z,2014-12-18T16:00:00.000000Z,2014-12-18T20:00:00.0000000Z,4362424306.0384035
313.46,314.96,309.05,311.77,3000.9449918500013,1466,2014-12-18T23:59:41.0000000Z,2014-12-18T20:00:08.0000000Z,2014-12-18T20:00:00.000000Z,2014-12-19T00:00:00.0000000Z,4338904568.026519
311.76,312.25,305.6,306.69,3484.6369925999993,1279,2014-12-19T03:59:54.0000000Z,2014-12-19T00:00:07.0000000Z,2014-12-19T00:00:00.000000Z,2014-12-19T04:00:00.0000000Z,4090225953.8283415
306.53,315.5,306.2,312.04,4949.907539680001,1674,2014-12-19T07:59:59.0000000Z,2014-12-19T04:00:04.0000000Z,2014-12-19T04:00:00.000000Z,2014-12-19T08:00:00.0000000Z,4161577184.2335773
311.92,314.0,307.69,309.77,3269.923571780002,1371,2014-12-19T11:59:54.0000000Z,2014-12-19T08:00:00.0000000Z,2014-12-19T08:00:00.000000Z,2014-12-19T12:00:00.0000000Z,4131302923.856028
309.73,312.0,308.71,311.47,2176.7698108999994,1249,2014-12-19T15:57:56.0000000Z,2014-12-19T12:00:27.0000000Z,2014-12-19T12:00:00.000000Z,2014-12-19T15:58:00.0000000Z,4153975277.442739
311.39,318.86,310.46,313.7,5299.1633759,2124,2014-12-19T19:59:45.0000000Z,2014-12-19T16:00:44.0000000Z,2014-12-19T16:00:00.000000Z,2014-12-19T20:00:00.0000000Z,4183716070.67707
313.81,319.97,313.7,318.47,3949.1068133,1551,2014-12-19T23:59:55.0000000Z,2014-12-19T20:00:44.0000000Z,2014-12-19T20:00:00.000000Z,2014-12-20T00:00:00.0000000Z,4247332027.505664
318.47,323.85,315.3,319.72,4670.241404089999,1762,2014-12-20T03:59:54.0000000Z,2014-12-20T00:00:00.0000000Z,2014-12-20T00:00:00.000000Z,2014-12-20T04:00:00.0000000Z,4193442465.873683
319.72,324.99,319.72,321.82,3388.8123804700012,2162,2014-12-20T07:59:10.0000000Z,2014-12-20T04:00:03.0000000Z,2014-12-20T04:00:00.000000Z,2014-12-20T08:00:00.0000000Z,4220986032.6769314
321.76,328.74,320.25,328.39,4515.2064144900005,1907,2014-12-20T11:59:31.0000000Z,2014-12-20T08:00:07.0000000Z,2014-12-20T08:00:00.000000Z,2014-12-20T12:00:00.0000000Z,4307158048.8185215
328.4,328.99,324.37,325.65,2251.1023902800025,1323,2014-12-20T15:59:57.0000000Z,2014-12-20T12:00:15.0000000Z,2014-12-20T12:00:00.000000Z,2014-12-20T16:00:00.0000000Z,4271220252.1323795
327.21,327.21,322.16,323.99,2713.05060237,1173,2014-12-20T19:59:24.0000000Z,2014-12-20T16:00:01.0000000Z,2014-12-20T16:00:00.000000Z,2014-12-20T20:00:00.0000000Z,4249447718.373622
324.55,330.0,324.0,329.66,2691.589084110001,1633,2014-12-20T23:59:36.0000000Z,2014-12-20T20:01:24.0000000Z,2014-12-20T20:01:00.000000Z,2014-12-21T00:00:00.0000000Z,4323815348.7423935
329.69,329.73,322.67,322.67,2066.08483947,1066,2014-12-21T03:59:59.0000000Z,2014-12-21T00:00:23.0000000Z,2014-12-21T00:00:00.000000Z,2014-12-21T04:00:00.0000000Z,4516937297.242739
322.66,327.77,316.85,322.31,7743.858971690002,3232,2014-12-21T07:58:20.0000000Z,2014-12-21T04:00:16.0000000Z,2014-12-21T04:00:00.000000Z,2014-12-21T07:59:00.0000000Z,4511897791.1622
322.33,325.39,321.0,324.08,1162.814026649999,864,2014-12-21T11:54:52.0000000Z,2014-12-21T08:00:32.0000000Z,2014-12-21T08:00:00.000000Z,2014-12-21T11:55:00.0000000Z,4536675362.724848
324.04,329.5,323.06,324.11,1978.89465604,854,2014-12-21T15:58:35.0000000Z,2014-12-21T12:04:14.0000000Z,2014-12-21T12:04:00.000000Z,2014-12-21T15:59:00.0000000Z,4537095321.564893
324.61,327.68,323.99,324.57,1426.9389681,894,2014-12-21T19:59:42.0000000Z,2014-12-21T16:01:09.0000000Z,2014-12-21T16:01:00.000000Z,2014-12-21T20:00:00.0000000Z,4543534690.445581
324.98,325.55,320.1,320.79,1465.7400234299994,851,2014-12-21T23:56:57.0000000Z,2014-12-21T20:01:14.0000000Z,2014-12-21T20:01:00.000000Z,2014-12-21T23:57:00.0000000Z,4490619876.599926
321.19,323.87,319.64,321.81,936.41207533,733,2014-12-22T03:59:36.0000000Z,2014-12-22T00:00:13.0000000Z,2014-12-22T00:00:00.000000Z,2014-12-22T04:00:00.0000000Z,4243957107.9555283
321.9,336.85,319.82,329.69,10785.490567030001,4262,2014-12-22T07:59:05.0000000Z,2014-12-22T04:01:15.0000000Z,2014-12-22T04:01:00.000000Z,2014-12-22T08:00:00.0000000Z,4347876756.22839
329.67,332.5,327.51,329.15,2598.10532741,1622,2014-12-22T11:59:41.0000000Z,2014-12-22T08:00:05.0000000Z,2014-12-22T08:00:00.000000Z,2014-12-22T12:00:00.0000000Z,4340755359.011721
329.15,331.5,327.29,330.02,2166.2237119500005,1664,2014-12-22T15:57:48.0000000Z,2014-12-22T12:00:01.0000000Z,2014-12-22T12:00:00.000000Z,2014-12-22T15:58:00.0000000Z,4352228721.194131
330.02,334.87,329.87,332.02,2698.50931363,1287,2014-12-22T19:59:47.0000000Z,2014-12-22T16:00:28.0000000Z,2014-12-22T16:00:00.000000Z,2014-12-22T20:00:00.0000000Z,4378604266.44105
332.05,333.2,330.1,332.63,1233.1220303099997,938,2014-12-22T23:58:39.0000000Z,2014-12-22T20:00:30.0000000Z,2014-12-22T20:00:00.000000Z,2014-12-22T23:59:00.0000000Z,4386648807.741361
