date,open,high,low,close,volume,market_cap
2013-11-09T00:00:00.000000Z,340.18,348.695,300,331.10499,7248.6831388,3955489633.06962
2013-11-09T04:01:00.000000Z,332,386,297,329,4693.47037106,3930342726.87918
2013-11-09T08:00:00.000000Z,329,348.98,305,342.78,4675.55151609,4094963160.84999
2013-11-09T12:00:00.000000Z,345.97,363.98,342.52,361.88,5452.55138617,4323138072.95757
2013-11-09T16:01:00.000000Z,359.99,361,340.18,349.99,3507.49858984,4181096203.58798
2013-11-09T20:00:00.000000Z,348.975,356,311.78,325.98,6522.69980759,3894264808.83914
2013-11-10T00:00:00.000000Z,325.98,325.99,266.66,301.73,12011.45995237,3856780370.95585
2013-11-10T04:00:00.000000Z,302,318.99,281.01,317.13,4272.41051594,4053626616.64809
2013-11-10T08:00:00.000000Z,316.36,319.18,293.02,308.87,1740.16036528,3948045448.50407
2013-11-10T12:00:00.000000Z,307.69,310,265.11,281.99,6988.46732096,3604459274.20489
2013-11-10T16:00:00.000000Z,283,315,276.76,305.95,4585.38194334,3910721355.16502
2013-11-10T20:00:00.000000Z,302.1,332.98,302.1,326,3710.81893369,4167004941.27733
2013-11-11T00:03:00.000000Z,320,324,311.56,323,1129.41662633,4128658270.03858
2013-11-11T04:00:00.000000Z,322.99,330,319.08,329.69,589.82496757,4214171346.90099
2013-11-11T08:00:00.000000Z,329.67,335,327.3,333.1,1455.92921238,4257758729.8757
2013-11-11T12:02:00.000000Z,333.4,357.95,333,349,4111.57967442,4460996087.44106
2013-11-11T16:01:00.000000Z,349,349,325,340,1759.95586928,4345956073.72482
2013-11-11T20:02:00.000000Z,336.8705,349.99,334.51,349.99,1288.56983501,4473650488.94985
2013-11-12T00:00:00.000000Z,349.99,357,340,351,640.59355368,4002664484.48922
2013-11-12T04:01:00.000000Z,354.99,358.82,342,346.41,1017.3122392,3950321948.92282
2013-11-12T08:00:00.000000Z,346.27,368,345,352,4380.69779308,4014068087.00913
2013-11-12T12:01:00.000000Z,352.2816,400,346.68,361.6,3052.66230659,4123542671.20029
2013-11-12T16:04:00.000000Z,363,366.9,347.05,350.99,1982.19378787,4002550448.46402
2013-11-12T20:01:00.000000Z,349,366,347.94164,363.1,2482.54231103,4140648074.98016
2013-11-13T00:00:00.000000Z,363.77,368.9,357.8,361,2073.88735492,3833049618.53843
2013-11-13T04:03:00.000000Z,362,368.35,360.63,368,441.47546078,3907374680.39375
2013-11-13T08:00:00.000000Z,368,387.99,367.24,380.4,1536.81628249,4039036218.53745
2013-11-13T12:01:00.000000Z,378.5,414.73,374.81,394.01,4426.18354195,4183545374.51614
2013-11-13T16:00:00.000000Z,398.38,408.99,393,401.3,1840.33857937,4260949617.50546
2013-11-13T20:00:00.000000Z,401.3,409.95,375.141,406.34,2633.90890247,4314463662.04129
2013-11-14T00:02:00.000000Z,405.25,416.3,403.05,408.4499,2174.38393925,4336866297.47108
2013-11-14T04:00:00.000000Z,405,417.8,392.8,415,2147.77839049,4406414381.4223
2013-11-14T08:00:00.000000Z,413.51,423.5,402.68,421.97,2540.71954896,4480420907.29823
2013-11-14T12:00:00.000000Z,421.97,421.97,413,417.66,1495.09554737,4434657904.92732
2013-11-14T16:01:00.000000Z,417.66,420.5,402,411.49,4067.23037009,4369145671.83484
2013-11-14T20:00:00.000000Z,412.5,419.5,410,416.67,1788.37222033,4424146217.60778
2013-11-15T00:02:00.000000Z,417.8,419.1,410.11,416.95,1540.03492938,4427119220.08199
2013-11-15T04:01:00.000000Z,416.95,419.97,411.6,414.17,498.7302563,4397601552.65945
2013-11-15T08:01:00.000000Z,416.8899,437,415,433.51,4531.11700367,4602951080.69971
2013-11-15T12:02:00.000000Z,433.65,439.94,426,430.56,1004.5468462,4571628376.06068
2013-11-15T16:02:00.000000Z,430,436.98,404.82,420,4217.80351672,4459503711.31895
2013-11-15T20:01:00.000000Z,420.27,420.98,388.011,416.3403,6087.95921321,4420645507.19439
2013-11-16T00:00:00.000000Z,419,430.38,416,428.83,2108.25423276,4876019894.43678
2013-11-16T04:01:00.000000Z,428.5,429.42,415.31,426.41,997.12098332,4848503237.14943
2013-11-16T08:01:00.000000Z,427.48,447.96,423,442.49,2679.10724693,5031341191.35632
2013-11-16T12:00:00.000000Z,441.38,448.95,433.5,435.01,1626.99674873,4946289705.1954
2013-11-16T16:01:00.000000Z,434.32,438,429.1,434,558.44852861,4934805480.45977
2013-11-16T20:02:00.000000Z,433.74,442,432.07444,437.7,1475.62767437,4976876402.75862
2013-11-17T00:01:00.000000Z,436.32,448,435.07,444.45,1603.2321837,5053627409.65517
2013-11-17T04:01:00.000000Z,444.4,469.45,444.4,468.98,1869.6244614,5332546253.97701
2013-11-17T08:00:00.000000Z,468.98,488.88,457.5,473,1455.08084211,5378255742.52874
2013-11-17T12:00:00.000000Z,472.55,479,462,474.9399,1528.04443374,5400313413.38483
2013-11-17T16:02:00.000000Z,470.22,488,463,474,1284.99694945,5389626262.06897
2013-11-17T20:00:00.000000Z,472.11,499.99,470.4,496,2114.65699662,5639777691.95402
2013-11-18T00:00:00.000000Z,495,535,492.11,529.99,3519.56072681,4490783259.13696
2013-11-18T04:00:00.000000Z,529.9,626.985,525.01,530.01,4357.76081588,4490952725.85366
2013-11-18T08:00:00.000000Z,532,579,528,555.01,3564.04779798,4702786121.72608
2013-11-18T12:00:00.000000Z,555,625,541,607.75,2140.02715301,5149669853.65854
2013-11-18T16:01:00.000000Z,605,648.88,561,630.99,5126.86396125,5346590178.46154
2013-11-18T20:00:00.000000Z,632,789,610.4,779,4705.96806942,6600728615.38461
2013-11-19T00:00:00.000000Z,795.9899,909,500,735.55,10637.03294372,10769533479.0606
2013-11-19T04:00:00.000000Z,739,800,624,642,4812.29073373,9399823932.50885
2013-11-19T08:00:00.000000Z,645,670,360,586,10477.50925816,8579901595.7168
2013-11-19T12:00:00.000000Z,554,646,490.1,642,6717.48749585,9399823932.50885
2013-11-19T16:01:00.000000Z,640,640,573,608.24,1457.74000798,8905527895.18564
2013-11-19T21:39:00.000000Z,576,580,500,500.01,4251.90081465,7320881564.63201
2013-11-20T00:00:00.000000Z,499.99,577,479.1,511,3961.63221974,6005156050.05839
2013-11-20T04:00:00.000000Z,511.21,544,480,489.12,3979.44656227,5748027254.80345
2013-11-20T08:00:00.000000Z,488.5,569,450.01,508.01,5221.77415715,5970018248.51304
2013-11-20T12:01:00.000000Z,509.89,630,503.01,600,4998.20726252,7051063855.25447
2013-11-20T16:00:00.000000Z,599.99,624,553.0001,584.93,5097.38725564,6873964634.75666
2013-11-20T20:00:00.000000Z,568,608.93,566.1,602,2019.25195222,7074567401.43866
2013-11-21T00:00:00.000000Z,601,609.99,589.9,602.94,905.7180126,5960737319.99303
2013-11-21T04:01:00.000000Z,603,646.3,600.0131,637,2506.0641331,6297458574.37814
2013-11-21T08:00:00.000000Z,638.04,699,620.1112,697.77,4941.46362291,6898238099.59786
2013-11-21T12:00:00.000000Z,697.77,729,678.99,717.8999,4114.59703598,7097244710.83236
2013-11-21T16:00:00.000000Z,716,718.8699,681.34,698.99,2277.33878191,6910299166.25522
2013-11-21T20:00:00.000000Z,696,745,695,717.03,2813.02205963,7088644774.86085
2013-11-22T00:00:00.000000Z,723.6799,744.97,700,703.99,873.92259067,7942948323.02313
2013-11-22T04:00:00.000000Z,700,722.86,682.32,716.9,1869.4171949,8088608719.97511
2013-11-22T08:00:00.000000Z,716.9,787,716.9,747.93,2985.11492242,8438712679.49642
2013-11-22T12:01:00.000000Z,748.99,794.5,740.16,780,4555.12999833,8800550706.62657
2013-11-22T16:00:00.000000Z,780.01,789,765.42,781.69,735.68530578,8819618566.49093
2013-11-22T20:00:00.000000Z,771.5,839.77,770.88329,817.75,1428.2963706,9226474795.31266
2013-11-23T00:02:00.000000Z,817,836.4499,775,817,1730.77660236,9218012727.32552
2013-11-23T04:02:00.000000Z,816.96,880,803.6,873.97,1941.65768887,9860791411.62875
2013-11-23T08:00:00.000000Z,873.97,874.99,830,868,942.82071053,9793433350.45111
2013-11-23T12:00:00.000000Z,864,886.876543,800,835,2898.06314003,9421102359.0169
2013-11-23T16:00:00.000000Z,835,874,833,866,853.6227505,9770867835.81873
2013-11-23T20:00:00.000000Z,867.01,874.999998,825,837.65,1285.73436821,9451001665.9048
2013-11-24T00:04:00.000000Z,838,846.94326313,745,755,5894.59599307,8518481773.72187
2013-11-24T04:00:00.000000Z,767.02,822,750.0001,811.99,1511.2918437,9161486113.17142
2013-11-24T08:00:00.000000Z,809.9,829,780,810.9999,744.91127847,9150315055.15266
2013-11-24T12:00:00.000000Z,804.01,855.5,804.01,845.1,1511.73016141,9535058207.9104
2013-11-24T16:03:00.000000Z,849.99,860,795.01,819,1391.04345393,9240578241.9579
2013-11-24T20:00:00.000000Z,819.65509,843,800,828.7284,922.16694746,9350341418.2327
2013-11-25T00:00:00.000000Z,828.7183,832.9798,804.11,814,342.8855575,9475601282.58688
2013-11-25T04:00:00.000000Z,807.01,834.43961,796,816.03,663.15447816,9499232081.85426
2013-11-25T08:00:00.000000Z,816.03,839.89,811,831.5,1379.11117712,9679315069.37468
2013-11-25T12:01:00.000000Z,833.6,844.579,804,813,1542.55532582,9463960494.77043
2013-11-25T16:00:00.000000Z,813,825,789.3685,796,1757.27931394,9266067101.89085
2013-11-25T20:00:00.000000Z,796,827.8899,768,812,3734.34937536,9452319706.95399
2013-11-26T00:05:00.000000Z,815,838.779,809.29,835,1282.03567308,9720057826.73224
2013-11-26T04:03:00.000000Z,837.9499,864.9,831.8,849,1354.89684654,9883028856.16248
2013-11-26T08:04:00.000000Z,848.7,850,800,847,2071.02511075,9859747280.52959
2013-11-26T12:00:00.000000Z,847.83,851.98,836,845,1229.63894557,9836465704.8967
2013-11-26T16:00:00.000000Z,845.99,911.99,840,901.5,2330.91866014,10494170216.5259
2013-11-26T20:00:00.000000Z,895.1,960,886.01,930,2276.52741471,10825932669.2946
2013-11-27T00:00:00.000000Z,928.0001,930,894,915,1319.9213102,10159370986.4665
2013-11-27T04:00:00.000000Z,915,939,905,920.26378,834.57544541,10217815460.5771
2013-11-27T08:00:00.000000Z,920,936.7399,894,912.39,916.21909123,10130391797.0953
2013-11-27T12:01:00.000000Z,912.5,969.445,912.5,968,3099.26162026,10747837284.0433
2013-11-27T16:00:00.000000Z,966.5,969.99,902.0789,965.89,4441.98431565,10724409663.5171
2013-11-27T20:00:00.000000Z,968.345,970,948,969,2112.10545446,10758940421.7334
2013-11-28T00:00:00.000000Z,969,976.75,945,961.9999,1054.28492552,11267690152.4958
2013-11-28T04:00:00.000000Z,958.03,984.489,948.19,974,1027.16346142,11408244645.8995
2013-11-28T08:00:00.000000Z,973.98,1022,965.1,1005.99,3077.33209735,11782936377.1339
2013-11-28T12:00:00.000000Z,1004.99,1050.34,997.53,1019.99,2086.40739585,11946915252.9477
2013-11-28T16:00:00.000000Z,1022,1029.99,978,1002,1469.08022256,11736202397.527
2013-11-28T20:00:00.000000Z,1001.99,1016.1,993,1012.75,433.25487591,11862114748.5983
2013-11-29T00:28:00.000000Z,1004.67,1035,999.12,1025,936.75387834,12005596264.9353
2013-11-29T04:02:00.000000Z,1031.84,1047.95,1004,1018.51,1461.99117283,11929580343.2188
2013-11-29T08:09:00.000000Z,1016.0221,1069,1016.0121,1061.0001,1225.26251427,12427257402.5912
2013-11-29T12:00:00.000000Z,1068.1,1097.4,1047.25,1089,2733.33320448,12755213982.941
2013-11-29T16:00:00.000000Z,1091,1097.45,1069,1083,1032.10334108,12684937321.878
2013-11-29T20:00:00.000000Z,1086,1145,1078,1143,1953.17705559,13387703932.5084
2013-11-30T00:00:00.000000Z,1142.99,1165,1132,1140.01,797.52171234,13742235994.9667
2013-11-30T04:06:00.000000Z,1144,1171.25,1120,1148,1406.164521,13838551347.9897
2013-11-30T08:00:00.000000Z,1149.99,1155.2,1133.51,1139.99,600.93835302,13741994905.2219
2013-11-30T12:00:00.000000Z,1139.99,1155,1090,1132,1079.41202834,13645679552.1989
2013-11-30T16:00:00.000000Z,1131.8,1147,1103.78,1138.29,471.66600841,13721502276.9192
2013-11-30T20:01:00.000000Z,1141.73,1145,1108.5,1116,483.94151971,13452807756.4081
2013-12-01T00:11:00.000000Z,1119.5,1126,1051.22,1081.22,2021.79289515,13033552690.3079
2013-12-01T04:00:00.000000Z,1074.34,1114.99,995.72,1077,3625.22541972,12982682754.168
2013-12-01T08:00:00.000000Z,1076.99,1080,956.06,996,4156.36282448,12006269287.9771
2013-12-01T12:00:00.000000Z,996,1041,980.1234,987,1619.46986806,11897778902.8448
2013-12-01T16:00:00.000000Z,987,993,780,913,14689.77432348,11005746847.3124
2013-12-01T20:00:00.000000Z,913.99,1003.346875,882.48,998.89,5849.32012046,12041106756.0918
2013-12-02T00:00:00.000000Z,998.89,1039,975,1020,1725.43286884,11221632312.8445
2013-12-02T04:00:00.000000Z,1020,1051,1015,1045,908.7689794,11496672320.5122
2013-12-02T08:00:00.000000Z,1039,1041.61,955,981,2570.35060374,10792569900.8828
2013-12-02T12:00:00.000000Z,985,1039,936,986,3637.32786087,10847577902.4163
2013-12-02T16:00:00.000000Z,991,1030.59,983.01,1022.35,1092.15722783,11247486073.5652
2013-12-02T20:00:00.000000Z,1022.35,1059,1021.13,1037.11,1436.62026042,11409869694.0923
2013-12-03T00:03:00.000000Z,1035.44,1041.4999,1000,1023,528.5944187,11254637113.7646
2013-12-03T04:03:00.000000Z,1028.98,1034.07,1014.18864,1030.9092,345.43327532,11341650970.9104
2013-12-03T08:00:00.000000Z,1030.9192,1089.88,1029.99,1085.93,1921.01129887,11946967821.0659
2013-12-03T12:00:00.000000Z,1084,1086,1039.01,1058.85,1433.83781565,11649044484.7601
2013-12-03T16:02:00.000000Z,1058.85,1066.25,1048,1059.5,668.84356148,11656195524.9595
2013-12-03T20:00:00.000000Z,1059.5,1070,1039.99,1058.69445,857.25744768,11647333185.8324
2013-12-04T00:00:00.000000Z,1054,1065,1052,1060,258.85997225,11979637989.4542
2013-12-04T04:02:00.000000Z,1055.01,1075,1055,1070,412.53278741,12092653442.1849
2013-12-04T08:03:00.000000Z,1071.04,1119,1068.001,1090,1277.53368366,12318684347.6463
2013-12-04T12:00:00.000000Z,1090.11,1108.29,1080,1108,708.74660739,12522112162.5616
2013-12-04T16:01:00.000000Z,1107.98,1175,1107.4,1120.01,3509.44519796,12657843721.2911
2013-12-04T20:00:00.000000Z,1133.73,1141,1121,1130,503.58521798,12770746158.5691
2013-12-05T00:00:00.000000Z,1130,1139.25,1121.01,1127,699.36853278,15013187120.7892
2013-12-05T04:02:00.000000Z,1136.998,1137.008,875,951.74,5095.24401977,12678483327.7195
2013-12-05T08:00:00.000000Z,949.99,1045,848.42,1045,10617.29567978,13920834552.9944
2013-12-05T12:00:00.000000Z,1040,1055,970.06,1007.93,3867.82916219,13427011264.1145
2013-12-05T16:00:00.000000Z,1007,1063,985.01,1040,2331.99723473,13854227689.1045
2013-12-05T20:00:00.000000Z,1040,1048.29,980,983,1518.80549089,13094909440.7593
2013-12-06T00:00:00.000000Z,983,1018.99,935,984.98,3369.46001176,14955379045.4031
2013-12-06T04:00:00.000000Z,981.88,1016,971,986.02,1209.67205291,14971169816.9997
2013-12-06T08:01:00.000000Z,992,1015.95,981,989.99,1722.0440977,15031448050.8829
2013-12-06T12:00:00.000000Z,995.44,999,856,876,8009.19442067,13300688383.2901
2013-12-06T16:00:00.000000Z,876,924,802,865.9999,10026.50098021,13148852522.6717
2013-12-06T20:00:00.000000Z,868.82,910.99,790,815,4516.07972422,12374498895.4126
2013-12-07T00:00:00.000000Z,815.0202,829.2,649,735,12317.96818748,10628304494.2784
2013-12-07T04:00:00.000000Z,740,749.5,538,651.96,10090.61674726,9427522990.59829
2013-12-07T08:00:00.000000Z,659,830,632.13,763.6104,9397.51049804,11042018838.3642
2013-12-07T12:00:00.000000Z,760.02,817,657.01,695,4571.62894378,10049893365.3381
2013-12-07T16:00:00.000000Z,695,760,676.25,741,4329.37738716,10715066163.6194
2013-12-07T20:00:00.000000Z,741.92,756,677.03,695,2618.68080782,10049893365.3381
2013-12-08T00:00:00.000000Z,695,706,650,693,3342.42417243,7342002004.38765
2013-12-08T04:00:00.000000Z,694.96,775,692.44604,773.74,2030.05525527,8197403507.75599
2013-12-08T08:00:00.000000Z,773.7499,790,709,729.1,2383.81857196,7724464157.86297
2013-12-08T12:00:00.000000Z,728,750,702,727.32,1669.60456585,7705605913.17637
2013-12-08T16:00:00.000000Z,730,749,720,741,1331.08593678,7850538939.75649
2013-12-08T20:00:00.000000Z,742,790.39,741,783.46,2500.74337617,8300382237.16818
2013-12-09T00:00:00.000000Z,784,849.98,778.11,830.01,3247.91149506,8923246488.47533
2013-12-09T04:02:00.000000Z,830,901,830,868.429,4027.79555176,9336280315.58673
2013-12-09T08:00:00.000000Z,875,900,868,892,1348.56637244,9589686711.87093
2013-12-09T12:00:00.000000Z,892.27,897,850,891,2382.32608833,9578935942.01458
2013-12-09T16:00:00.000000Z,887,891,851,875.02,1939.70373073,9407138639.70998
2013-12-09T20:00:00.000000Z,875.02,943.9999,865,928,3940.38553933,9976714426.6998
2013-12-10T00:00:00.000000Z,925.011,948.99,895,912.03,1639.04856287,9962754216.84175
2013-12-10T04:00:00.000000Z,915,939.21,906,930.11,825.39959188,10160254952.8269
2013-12-10T08:00:00.000000Z,932.99,937.08,909.42,926.9,683.78019704,10125189833.2189
2013-12-10T12:07:00.000000Z,926,945,919,924,1450.08108502,10093511064.7257
2013-12-10T16:01:00.000000Z,923.83,991,921,977.09,4262.90058685,10673451002.4165
2013-12-10T20:00:00.000000Z,974.0149,992,963.35,984.7,1232.50608951,10756580460.4279
2013-12-11T00:00:00.000000Z,984.9,990,938.58,959.89,2020.54849683,13083319476.4659
2013-12-11T04:00:00.000000Z,959.23,967.9698,927,940,885.50446948,12812218387.3964
2013-12-11T08:02:00.000000Z,938.01,941,804.26,878,7270.77952532,11967157174.6107
2013-12-11T12:00:00.000000Z,879.4049,920.73599,859.99,884.85,2579.30162944,12060522808.604
2013-12-11T16:00:00.000000Z,884,895.58,840,875.98,1875.27596747,11939624535.0974
2013-12-11T20:00:00.000000Z,878.09,892.55,857.9799,886.02,1444.81380262,12076469931.4904
2013-12-12T00:01:00.000000Z,888.99,893.97,838,875.2,828.72755249,11928993119.8397
2013-12-12T04:00:00.000000Z,877.55,882,849.01,860,756.80168891,11721816822.5116
2013-12-12T08:01:00.000000Z,860.01,870.69599,840,856.52,1678.07112477,11674384354.4391
2013-12-12T12:01:00.000000Z,858.5,877,838.1,857,2612.44997723,11680926763.8284
2013-12-12T16:00:00.000000Z,857,871,841,864.64,1484.3770191,11785060113.2749
2013-12-12T20:00:00.000000Z,864.64,875,854.31654,869.99,798.63537655,11857980717.9266
2013-12-13T00:06:00.000000Z,868.99,906.7,861.2,892.99,1962.51427157,12171471167.831
2013-12-13T04:00:00.000000Z,890,914.97,889.1,910.1001,1647.82930669,12404682165.5227
2013-12-13T08:00:00.000000Z,907.71,923.71,862,886.8,2179.17811159,12087101346.748
2013-12-13T12:00:00.000000Z,886.8013,889.69118,850.02,865,1493.65969549,11789966920.3169
2013-12-13T16:00:00.000000Z,861.01,875.4,853.34,863,1091.27287555,11762706881.1948
2013-12-13T20:02:00.000000Z,863.43,888.8970413,857.7,870.07,1021.85655351,11859071119.4915
2013-12-14T00:00:00.000000Z,877.28,879.82,862.01,872.01,813.17214151,10897526342.246
2013-12-14T04:00:00.000000Z,873.0013,879.4,857,866,522.89469615,10822419252.5143
2013-12-14T08:01:00.000000Z,862.01,871,851.92,863,504.99298928,10784928192.7481
2013-12-14T12:01:00.000000Z,870.87,870.87,840,855.05,976.39019791,10685576884.3676
2013-12-14T16:01:00.000000Z,855.05,866,843.58,849.99,896.40203588,10622341963.562
2013-12-14T20:01:00.000000Z,850.23,860,846.93,858.48,236.42666803,10728441662.7003
2013-12-15T00:00:00.000000Z,855.7,859.99,820,832.33,2474.85870548,10081214157.4382
2013-12-15T04:00:00.000000Z,832.62,835.5,805,829.44,4358.91728896,10046210362.1707
2013-12-15T08:00:00.000000Z,832.99,835,815.104999,823.2,752.44312052,9970631233.28859
2013-12-15T12:01:00.000000Z,824.5201,871.25,820,866.42,2093.30108842,10494113597.116
2013-12-15T16:00:00.000000Z,857.77,869.142,847.373,858.3,1022.70977631,10395763833.2502
2013-12-15T20:03:00.000000Z,859.01,871.8845,851.11,854.51,777.62689902,10349859202.0863
2013-12-16T00:01:00.000000Z,859.88,864,851.45,858.13,235.25306091,10393704786.4698
2013-12-16T04:00:00.000000Z,858,859,834.33253,836,777.29648873,10125665343.8159
2013-12-16T08:00:00.000000Z,839.929,839.929,775,794.29,4858.71307351,9620472160.21477
2013-12-16T12:00:00.000000Z,791.63,804,734.51239,767.42,5512.17789173,9295021648.50623
2013-12-16T16:01:00.000000Z,772.639,773,650.9088,706,12115.43491263,8551100158.77277
2013-12-16T20:00:00.000000Z,705.45,747.6,659.61,682.02,6210.60044198,8260653442.33174
2013-12-17T00:01:00.000000Z,680,683.99,613,660.001,7587.40657212,7993958436.10508
2013-12-17T04:00:00.000000Z,655,751,649.55,718.01,5734.99154501,8696565757.79099
2013-12-17T08:00:00.000000Z,719.97,720,671,675,3670.91122937,8175626922.33941
2013-12-17T12:00:00.000000Z,678,696.89,660,692,2676.0307226,8381531600.38351
2013-12-17T16:00:00.000000Z,691.99,718,671.9,676,1936.66760419,8187738962.22436
2013-12-17T20:00:00.000000Z,675.71,698,640,650,3124.44576638,7872825925.21572
2013-12-18T00:00:00.000000Z,650.99,667.5,626.011,636.98,3866.71828123,10031843884.5098
2013-12-18T04:00:00.000000Z,637,643.48521,475,495,22739.21235984,7795790641.51521
2013-12-18T08:00:00.000000Z,490.991,550,381.51,499,29134.10507111,7858786929.52745
2013-12-18T12:00:00.000000Z,495,579,488,570.99,8873.84708144,8992562623.02782
2013-12-18T16:00:00.000000Z,570.99,621.01,533,555.45563,10830.81746565,8747910711.37563
2013-12-18T20:00:00.000000Z,555,566,514.49,526.9889,5003.14562895,8299586130.91393
2013-12-19T00:00:00.000000Z,520,565,491,541.01,6134.22391627,4927986764.83404
2013-12-19T04:00:00.000000Z,539.82813,590.6,534.72232,589,3922.60677848,5365121170.56477
2013-12-19T08:00:00.000000Z,589,675.9876,583,643.49,11319.36907804,5861463195.32551
2013-12-19T12:00:00.000000Z,640.04,700,602.26,674.99,11209.40092567,6148392426.00936
2013-12-19T16:00:00.000000Z,670,697,646.66,673.03,2343.99634606,6130539051.6557
2013-12-19T20:00:00.000000Z,673.01,697.5,621.3001,649.99,3111.43568908,5920670814.35551
2013-12-20T00:00:00.000000Z,650,699.63,643.0101,694.44,2961.80473365,9366111048.06909
2013-12-20T04:00:00.000000Z,694.89,721,678.01,697.98999,4842.26945666,9413990779.30509
2013-12-20T08:00:00.000000Z,697.98998,705,655,687,3343.04346147,9265765638.53387
2013-12-20T12:00:00.000000Z,687,706.3,678.06499,694.99,2149.00375172,9373529055.4944
2013-12-20T16:00:00.000000Z,695,699.26,602.0001,627.16,6118.24231879,8458686430.65925
2013-12-20T20:00:00.000000Z,626.86,649,570,629.9999,5657.06601454,8496988974.81772
2013-12-21T00:00:00.000000Z,629.9999,649,588.8,620.015,2488.26648218,7712300343.32873
2013-12-21T04:00:00.000000Z,620.0149,638.59,582.1201,613.99,3936.09269688,7637356012.03263
2013-12-21T08:00:00.000000Z,613.98,617,579.21,583.11,1552.24668463,7253242991.2154
2013-12-21T12:00:00.000000Z,585.06,598,568,594.978,1915.20212144,7400867775.25228
2013-12-21T16:00:00.000000Z,597.75,617,588.52917,593.97,1423.73368498,7388329370.94581
2013-12-21T20:00:00.000000Z,590,608.04,589,595.96,717.93006266,7413082768.33656
2013-12-22T00:00:00.000000Z,595.96,605.98,574.0123,593.9599,2390.81621109,7040692983.84979
2013-12-22T04:02:00.000000Z,589.7,674.2,589,653.54,3026.46266031,7746944688.80003
2013-12-22T08:00:00.000000Z,655.85,670,635.01,653.99,3114.06027547,7752278907.22577
2013-12-22T12:00:00.000000Z,653.99,674.39,624.76029,630.999,2326.88407288,7479747760.9452
2013-12-22T16:00:00.000000Z,631,640,620.0678,622,1515.82561343,7373075246.24907
2013-12-22T20:00:00.000000Z,623.2,632.98,608.01,629,1795.65322811,7456051977.31618
2013-12-23T00:00:00.000000Z,629,649.92,625.49,643.86,2366.41456184,7128506454.7209
2013-12-23T04:01:00.000000Z,644.5,645.2,627,631.58,596.97167027,6992548235.13283
2013-12-23T08:04:00.000000Z,636.9799,638,617.61,619.81,1066.91517992,6862236488.83385
2013-12-23T12:00:00.000000Z,621.1,644.5888,619,634.5,1663.39354521,7024877062.59189
2013-12-23T16:00:00.000000Z,634.5,640.97,624,636.78,738.88926514,7050120119.64895
2013-12-23T20:00:00.000000Z,636.78,670,635.01,657,1938.70738718,7273986178.28663
2013-12-24T00:00:00.000000Z,657,665.35,649.51,653.58,994.98649151,8032254396.33643
2013-12-24T04:00:00.000000Z,653.58,658,650,653,692.1274722,8025126412.69269
2013-12-24T08:00:00.000000Z,651.8,656.4,640,641.85,2368.14507825,7888097071.95529
2013-12-24T12:03:00.000000Z,644.89,657.9999,629,632.5201,1158.26223954,7773436081.26956
2013-12-24T16:00:00.000000Z,635,655.32,627,653.98,895.13417921,8037170247.12522
2013-12-24T20:00:00.000000Z,652.5,657.5,642.01,650,305.1627803,7988257531.7768
2013-12-25T00:01:00.000000Z,648.22,649,641,641.0001,131.71643675,7877652117.99182
2013-12-25T04:03:00.000000Z,641.0101,664.99,635,655,1139.96917205,8049705666.63662
2013-12-25T08:01:00.000000Z,656.1881,663,651.7,654.99,373.09639046,8049582770.3669
2013-12-25T12:00:00.000000Z,655.13,664.99,652,659.5,495.34443839,8105008988.01046
2013-12-25T16:01:00.000000Z,657.22,675,652.2101,674.9,855.84383998,8294269243.37871
2013-12-25T20:00:00.000000Z,675.22,695,670,690,1919.26991883,8479842610.65537
2013-12-26T00:00:00.000000Z,690,718.48,685.73,690.01,3905.12016369,7539842948.082
2013-12-26T04:00:00.000000Z,688.51,716,684.3,712.84,1237.05486671,7789309788.42447
2013-12-26T08:00:00.000000Z,710.49,719.99,701,711,1395.85429289,7769203831.95359
2013-12-26T12:00:00.000000Z,711,735,708.05,726.71,2888.63234071,7940869362.47398
2013-12-26T16:00:00.000000Z,725,764,725,726.18,5049.83466923,7935077972.83834
2013-12-26T20:00:00.000000Z,725.8,763,717,760,2834.92070919,8304634194.49329
2013-12-27T00:02:00.000000Z,761,761.45,723.32,723.32,1612.35738047,7903826323.10643
2013-12-27T04:00:00.000000Z,725.8697,729.07,704.0123,719.01,2705.80266641,7856730305.50345
2013-12-27T08:06:00.000000Z,723.5583,745,721,742,2448.50745757,8107945489.88687
2013-12-27T12:00:00.000000Z,741.9999,743,716,729.88,1928.61454818,7975508428.78522
2013-12-27T16:05:00.000000Z,726.0303,729.82,709,712.69,1348.08587974,7787670715.88609
2013-12-27T20:00:00.000000Z,712.97,726.9,709,715.5201,1355.74085924,7818595643.82534
2013-12-28T00:00:00.000000Z,715,740.01,705.56888,717.5,3316.67668152,8863244039.73455
2013-12-28T04:00:00.000000Z,717.51,736.45,715,719,889.53379932,8881773469.78278
2013-12-28T08:00:00.000000Z,719,735,717.02,732,697.1245642,9042361863.53407
2013-12-28T12:00:00.000000Z,731.01,737,720,722,729.48275425,8918832329.87923
2013-12-28T16:00:00.000000Z,722,726.7,690,716.96,3710.60326913,8856573444.91719
2013-12-28T20:00:00.000000Z,715.01,724.6,711.23,711.71,437.48318587,8791720439.74841
2013-12-29T00:02:00.000000Z,712.1,721.69,705.07,710,647.49353634,8770596889.49343
